query_protein,train_protein,similarity_score
protein_0198,protein_0199,0.25555555555555554
protein_0198,protein_0200,0.2808988764044944
protein_0198,protein_0201,0.17475728155339806
protein_0198,protein_0202,0.3181818181818182
protein_0198,protein_0203,0.10743801652892562
protein_0198,protein_0204,0.14772727272727273
protein_0198,protein_0205,0.09813084112149532
protein_0198,protein_0206,0.3103448275862069
protein_0198,protein_0207,0.11904761904761904
protein_0198,protein_0209,0.26436781609195403
protein_0198,protein_0210,0.3516483516483517
protein_0198,protein_0211,0.1346153846153846
protein_0198,protein_0212,0.1797752808988764
protein_0198,protein_0213,0.3563218390804598
protein_0198,protein_0214,0.15730337078651685
protein_0198,protein_0215,0.14444444444444443
protein_0198,protein_0216,0.1414141414141414
protein_0198,protein_0217,0.13829787234042554
protein_0198,protein_0218,0.128
protein_0198,protein_0220,0.38202247191011235
protein_0198,protein_0221,0.12121212121212122
protein_0198,protein_0222,0.33707865168539325
protein_0198,protein_0223,0.1839080459770115
protein_0198,protein_0224,0.1590909090909091
protein_0198,protein_0225,0.22727272727272727
protein_0198,protein_0226,0.13978494623655913
protein_0198,protein_0227,0.1590909090909091
protein_0198,protein_0229,0.13636363636363635
protein_0198,protein_0230,0.16853932584269662
protein_0198,protein_0231,0.43820224719101125
protein_0198,protein_0232,0.14606741573033707
protein_0198,protein_0233,0.13740458015267176
protein_0198,protein_0234,0.15384615384615385
protein_0198,protein_0235,0.14606741573033707
protein_0198,protein_0236,0.26436781609195403
protein_0198,protein_0237,0.26436781609195403
protein_0198,protein_0239,0.3103448275862069
protein_0198,protein_0240,0.3181818181818182
protein_0198,protein_0241,0.2988505747126437
protein_0198,protein_0242,0.16091954022988506
protein_0198,protein_0243,0.26436781609195403
protein_0198,protein_0244,0.17204301075268819
protein_0198,protein_0245,0.15315315315315314
protein_0198,protein_0246,0.1958762886597938
protein_0198,protein_0247,0.14563106796116504
protein_0198,protein_0248,0.3409090909090909
protein_0198,protein_0249,0.36363636363636365
protein_0198,protein_0250,0.15625
protein_0198,protein_0251,0.18556701030927836
protein_0198,protein_0252,0.15053763440860216
protein_0198,protein_0253,0.12396694214876033
protein_0198,protein_0254,0.12222222222222222
protein_0198,protein_0255,0.13559322033898305
protein_0198,protein_0256,0.09734513274336283
protein_0198,protein_0257,0.12280701754385964
protein_0198,protein_0258,0.27586206896551724
protein_0198,protein_0259,0.14772727272727273
protein_0198,protein_0260,0.14772727272727273
protein_0198,protein_0261,0.17142857142857143
protein_0198,protein_0262,0.16312056737588654
protein_0198,protein_0263,0.15714285714285714
protein_0198,protein_0264,0.48314606741573035
protein_0198,protein_0265,0.48314606741573035
protein_0198,protein_0266,0.15053763440860216
protein_0198,protein_0267,0.13793103448275862
protein_0198,protein_0268,0.125
protein_0198,protein_0269,0.13333333333333333
protein_0198,protein_0270,0.14942528735632185
protein_0198,protein_0271,0.13793103448275862
protein_0198,protein_0272,0.3181818181818182
protein_0198,protein_0273,0.34444444444444444
protein_0198,protein_0274,0.21978021978021978
protein_0198,protein_0275,0.2
protein_0198,protein_0276,0.39080459770114945
protein_0198,protein_0277,0.17777777777777778
protein_0198,protein_0278,0.26666666666666666
protein_0198,protein_0279,0.3146067415730337
protein_0198,protein_0280,0.3181818181818182
protein_0198,protein_0281,0.1271186440677966
protein_0198,protein_0282,0.11494252873563218
protein_0198,protein_0283,0.0958904109589041
protein_0198,protein_0284,0.26436781609195403
protein_0198,protein_0285,0.28735632183908044
protein_0198,protein_0287,0.21929824561403508
protein_0198,protein_0288,0.3103448275862069
protein_0198,protein_0289,0.16483516483516483
protein_0198,protein_0290,0.14705882352941177
protein_0198,protein_0291,0.19540229885057472
protein_0198,protein_0292,0.13793103448275862
protein_0198,protein_0293,0.24444444444444444
protein_0198,protein_0294,0.21839080459770116
protein_0198,protein_0295,0.12222222222222222
protein_0198,protein_0296,0.1206896551724138
protein_0198,protein_0297,0.13636363636363635
protein_0198,protein_0298,0.13793103448275862
protein_0198,protein_0299,0.13978494623655913
protein_0198,protein_0300,0.15625
protein_0198,protein_0301,0.17708333333333334
protein_0198,protein_0303,0.23595505617977527
protein_0198,protein_0304,0.14942528735632185
protein_0198,protein_0305,0.1797752808988764
protein_0198,protein_0306,0.10743801652892562
protein_0198,protein_0307,0.12598425196850394
protein_0198,protein_0308,0.16521739130434782
protein_0198,protein_0309,0.15625
protein_0198,protein_0310,0.15384615384615385
protein_0198,protein_0311,0.31868131868131866
protein_0198,protein_0312,0.3448275862068966
protein_0198,protein_0313,0.1839080459770115
protein_0198,protein_0314,0.15384615384615385
protein_0198,protein_0315,0.11290322580645161
protein_0198,protein_0316,0.12903225806451613
protein_0198,protein_0318,0.1452991452991453
protein_0198,protein_0319,0.2988505747126437
protein_0198,protein_0320,0.3103448275862069
protein_0198,protein_0321,0.2111111111111111
protein_0198,protein_0322,0.2808988764044944
protein_0198,protein_0323,0.2413793103448276
protein_0198,protein_0325,0.14285714285714285
protein_0198,protein_0327,0.36666666666666664
protein_0198,protein_0328,0.12727272727272726
protein_0198,protein_0329,0.12727272727272726
protein_0198,protein_0330,0.2988505747126437
protein_0198,protein_0331,0.14942528735632185
protein_0198,protein_0332,0.2727272727272727
protein_0198,protein_0333,0.22988505747126436
protein_0198,protein_0335,0.18269230769230768
protein_0198,protein_0338,0.25287356321839083
protein_0198,protein_0339,0.1702127659574468
protein_0198,protein_0341,0.20588235294117646
protein_0198,protein_0342,0.09195402298850575
protein_0198,protein_0343,0.17045454545454544
protein_0198,protein_0344,0.3793103448275862
protein_0198,protein_0345,0.1557377049180328
protein_0198,protein_0346,0.1557377049180328
protein_0198,protein_0347,0.1839080459770115
protein_0198,protein_0348,0.16058394160583941
protein_0198,protein_0349,0.20754716981132076
protein_0198,protein_0350,0.3695652173913043
protein_0198,protein_0351,0.2413793103448276
protein_0198,protein_0352,0.14444444444444443
protein_0198,protein_0355,0.27586206896551724
protein_0198,protein_0356,0.14772727272727273
protein_0198,protein_0357,0.16260162601626016
protein_0198,protein_0358,0.367816091954023
protein_0198,protein_0359,0.09166666666666666
protein_0198,protein_0360,0.45977011494252873
protein_0198,protein_0361,0.1111111111111111
protein_0198,protein_0362,0.25287356321839083
protein_0198,protein_0363,0.25287356321839083
protein_0198,protein_0364,0.25287356321839083
protein_0198,protein_0365,0.2247191011235955
protein_0198,protein_0366,0.2247191011235955
protein_0198,protein_0367,0.11538461538461539
protein_0198,protein_0368,0.1919191919191919
protein_0198,protein_0369,0.1724137931034483
protein_0198,protein_0370,0.3793103448275862
protein_0198,protein_0372,0.11009174311926606
protein_0198,protein_0373,0.1
protein_0198,protein_0374,0.1746031746031746
protein_0198,protein_0376,0.1346153846153846
protein_0198,protein_0378,0.1588785046728972
protein_0198,protein_0379,0.18085106382978725
protein_0198,protein_0380,0.18085106382978725
protein_0198,protein_0381,0.18085106382978725
protein_0198,protein_0382,0.23863636363636365
protein_0198,protein_0383,0.16091954022988506
protein_0198,protein_0384,0.29213483146067415
protein_0198,protein_0385,0.12871287128712872
protein_0198,protein_0386,0.10784313725490197
protein_0198,protein_0387,0.11458333333333333
protein_0198,protein_0388,0.16304347826086957
protein_0198,protein_0389,0.13793103448275862
protein_0198,protein_0390,0.2413793103448276
protein_0198,protein_0391,0.2222222222222222
protein_0198,protein_0392,0.33695652173913043
protein_0198,protein_0393,0.28735632183908044
protein_0198,protein_0394,0.16379310344827586
protein_0198,protein_0395,0.2087912087912088
protein_0198,protein_0396,0.14035087719298245
protein_0198,protein_0397,0.27586206896551724
protein_0198,protein_0398,0.12396694214876033
protein_0198,protein_0399,0.367816091954023
protein_0208,protein_0000,0.13274336283185842
protein_0208,protein_0001,0.11682283532882179
protein_0208,protein_0002,0.16379310344827586
protein_0208,protein_0003,0.1694915254237288
protein_0208,protein_0004,0.14782608695652175
protein_0208,protein_0005,0.16101694915254236
protein_0208,protein_0006,0.1694915254237288
protein_0208,protein_0007,0.13452195037306958
protein_0208,protein_0008,0.1415929203539823
protein_0208,protein_0009,0.16071428571428573
protein_0208,protein_0010,0.14035087719298245
protein_0208,protein_0011,0.1320754716981132
protein_0208,protein_0012,0.15517241379310345
protein_0208,protein_0013,0.20754716981132076
protein_0208,protein_0014,0.19284340130819544
protein_0208,protein_0015,0.19469026548672566
protein_0208,protein_0016,0.19298245614035087
protein_0208,protein_0017,0.1702127659574468
protein_0208,protein_0018,0.16363636363636364
protein_0208,protein_0019,0.13581612586037367
protein_0208,protein_0020,0.1320754716981132
protein_0208,protein_0021,0.19658119658119658
protein_0208,protein_0022,0.1800893945550589
protein_0208,protein_0024,0.152
protein_0208,protein_0025,0.14414414414414414
protein_0208,protein_0026,0.15714285714285714
protein_0208,protein_0027,0.14295971280414838
protein_0208,protein_0028,0.19491525423728814
protein_0208,protein_0029,0.14616977225672878
protein_0208,protein_0030,0.1259259259259259
protein_0208,protein_0031,0.1559633027522936
protein_0208,protein_0032,0.1553398058252427
protein_0208,protein_0033,0.14655172413793102
protein_0208,protein_0034,0.13274336283185842
protein_0208,protein_0035,0.18333333333333332
protein_0208,protein_0036,0.12719959778783307
protein_0208,protein_0038,0.15922619047619047
protein_0208,protein_0039,0.14678899082568808
protein_0208,protein_0040,0.1509433962264151
protein_0208,protein_0041,0.12380952380952381
protein_0208,protein_0042,0.1588785046728972
protein_0208,protein_0043,0.1568627450980392
protein_0208,protein_0044,0.1743119266055046
protein_0208,protein_0045,0.12030075187969924
protein_0208,protein_0046,0.12567239285094567
protein_0208,protein_0047,0.13761467889908258
protein_0208,protein_0048,0.14678899082568808
protein_0208,protein_0049,0.1559633027522936
protein_0208,protein_0050,0.13559322033898305
protein_0208,protein_0051,0.13076724804536471
protein_0208,protein_0052,0.1568627450980392
protein_0208,protein_0053,0.15384615384615385
protein_0208,protein_0054,0.14925373134328357
protein_0208,protein_0055,0.1450381679389313
protein_0208,protein_0056,0.17525158898305085
protein_0208,protein_0057,0.13452195037306958
protein_0208,protein_0058,0.168141592920354
protein_0208,protein_0059,0.17475728155339806
protein_0208,protein_0060,0.15766653527788727
protein_0208,protein_0061,0.14018691588785046
protein_0208,protein_0062,0.1592920353982301
protein_0208,protein_0063,0.11267605633802817
protein_0208,protein_0064,0.14563106796116504
protein_0208,protein_0065,0.11504424778761062
protein_0208,protein_0066,0.1721311475409836
protein_0208,protein_0070,0.10526315789473684
protein_0208,protein_0071,0.1206896551724138
protein_0208,protein_0072,0.12899896800825594
protein_0208,protein_0073,0.1440677966101695
protein_0208,protein_0074,0.152
protein_0208,protein_0075,0.17193034238488786
protein_0208,protein_0076,0.1415929203539823
protein_0208,protein_0077,0.1415929203539823
protein_0208,protein_0078,0.1826086956521739
protein_0208,protein_0079,0.1826086956521739
protein_0208,protein_0080,0.13761467889908258
protein_0208,protein_0081,0.1619047619047619
protein_0208,protein_0082,0.15
protein_0208,protein_0083,0.14545454545454545
protein_0208,protein_0084,0.13114128776319806
protein_0208,protein_0085,0.15126050420168066
protein_0208,protein_0087,0.14638594164456234
protein_0208,protein_0088,0.13392857142857142
protein_0208,protein_0090,0.16314102564102564
protein_0208,protein_0091,0.17699115044247787
protein_0208,protein_0093,0.13274336283185842
protein_0208,protein_0094,0.14285714285714285
protein_0208,protein_0095,0.15310569105691058
protein_0208,protein_0098,0.13333333333333333
protein_0208,protein_0099,0.18043507273455225
protein_0208,protein_0100,0.1515829463908822
protein_0208,protein_0101,0.15126050420168066
protein_0208,protein_0102,0.168141592920354
protein_0208,protein_0103,0.17307692307692307
protein_0208,protein_0104,0.15267175572519084
protein_0208,protein_0105,0.1568627450980392
protein_0208,protein_0106,0.16514728682170543
protein_0208,protein_0107,0.16666666666666666
protein_0208,protein_0108,0.12931034482758622
protein_0208,protein_0109,0.11155157715260017
protein_0208,protein_0110,0.16346153846153846
protein_0208,protein_0111,0.1724137931034483
protein_0208,protein_0112,0.15447154471544716
protein_0208,protein_0113,0.11926605504587157
protein_0208,protein_0114,0.12380952380952381
protein_0208,protein_0115,0.15789473684210525
protein_0208,protein_0116,0.1324561403508772
protein_0208,protein_0117,0.1324561403508772
protein_0208,protein_0118,0.1364306784660767
protein_0208,protein_0119,0.1693548387096774
protein_0208,protein_0120,0.11538461538461539
protein_0208,protein_0121,0.11538461538461539
protein_0208,protein_0124,0.1565217391304348
protein_0208,protein_0126,0.1565217391304348
protein_0208,protein_0127,0.1568627450980392
protein_0208,protein_0128,0.14423076923076922
protein_0208,protein_0129,0.1262135922330097
protein_0208,protein_0130,0.17634130575307047
protein_0208,protein_0131,0.09816935623807045
protein_0208,protein_0132,0.15702479338842976
protein_0208,protein_0133,0.15702479338842976
protein_0208,protein_0134,0.16666666666666666
