query_protein,train_protein,similarity_score
protein_0176,protein_0119,0.16666666666666666
protein_0176,protein_0120,0.1724137931034483
protein_0176,protein_0121,0.1724137931034483
protein_0176,protein_0122,0.14114326040931546
protein_0176,protein_0123,0.29889282593456823
protein_0176,protein_0125,0.14285714285714285
protein_0176,protein_0126,0.1414141414141414
protein_0176,protein_0127,0.16091954022988506
protein_0176,protein_0128,0.1724137931034483
protein_0176,protein_0129,0.12643678160919541
protein_0176,protein_0130,0.14519546949214468
protein_0176,protein_0131,0.1809133489461358
protein_0176,protein_0132,0.16037735849056603
protein_0176,protein_0133,0.16037735849056603
protein_0176,protein_0134,0.1511627906976744
protein_0176,protein_0135,0.1566265060240964
protein_0176,protein_0136,0.1452991452991453
protein_0176,protein_0137,0.13675213675213677
protein_0176,protein_0138,0.13675213675213677
protein_0176,protein_0139,0.24866237089307536
protein_0176,protein_0141,0.1439299123904881
protein_0176,protein_0142,0.18478260869565216
protein_0176,protein_0143,0.16853932584269662
protein_0176,protein_0144,0.1797752808988764
protein_0176,protein_0145,0.27300184306593667
protein_0176,protein_0146,0.18181818181818182
protein_0176,protein_0147,0.17777777777777778
protein_0176,protein_0149,0.3580320167931076
protein_0176,protein_0150,0.1724137931034483
protein_0176,protein_0151,0.15730337078651685
protein_0176,protein_0153,0.16043567853988813
protein_0176,protein_0154,0.1688908514048343
protein_0176,protein_0155,0.12195121951219512
protein_0176,protein_0156,0.14678899082568808
protein_0176,protein_0157,0.16666666666666666
protein_0176,protein_0158,0.28836112452862833
protein_0176,protein_0159,0.18681318681318682
protein_0176,protein_0160,0.15384615384615385
protein_0176,protein_0161,0.11965811965811966
protein_0176,protein_0162,0.1566265060240964
protein_0176,protein_0163,0.18269230769230768
protein_0176,protein_0164,0.1724137931034483
protein_0176,protein_0165,0.3123075998075998
protein_0176,protein_0166,0.1956521739130435
protein_0176,protein_0167,0.13218167701863354
protein_0176,protein_0168,0.12771739130434784
protein_0176,protein_0169,0.1206896551724138
protein_0176,protein_0170,0.18072289156626506
protein_0176,protein_0171,0.2111111111111111
protein_0176,protein_0174,0.14130434782608695
protein_0176,protein_0175,0.15217391304347827
protein_0176,protein_0177,0.30489196318601924
protein_0176,protein_0178,0.14035087719298245
protein_0176,protein_0179,0.17699115044247787
protein_0176,protein_0180,0.18478260869565216
protein_0176,protein_0182,0.16129032258064516
protein_0176,protein_0183,0.13131313131313133
protein_0176,protein_0184,0.1724137931034483
protein_0176,protein_0185,0.1839080459770115
protein_0176,protein_0186,0.13
protein_0176,protein_0187,0.1724137931034483
protein_0176,protein_0188,0.24218454731790579
protein_0176,protein_0189,0.18681318681318682
protein_0176,protein_0190,0.1797752808988764
protein_0176,protein_0191,0.17045454545454544
protein_0176,protein_0192,0.13636363636363635
protein_0176,protein_0193,0.16666666666666666
protein_0176,protein_0194,0.13793103448275862
protein_0176,protein_0195,0.16853932584269662
protein_0176,protein_0196,0.18947368421052632
protein_0176,protein_0197,0.14285714285714285
protein_0176,protein_0198,0.1839080459770115
protein_0176,protein_0199,0.1702127659574468
protein_0176,protein_0200,0.1956521739130435
protein_0176,protein_0201,0.20754716981132076
protein_0176,protein_0202,0.1717171717171717
protein_0176,protein_0203,0.13675213675213677
protein_0176,protein_0204,0.2684441613779576
protein_0176,protein_0205,0.09004739336492891
protein_0176,protein_0206,0.1724137931034483
protein_0176,protein_0207,0.15833333333333333
protein_0176,protein_0208,0.1431077694235589
protein_0176,protein_0209,0.15730337078651685
protein_0176,protein_0210,0.16279069767441862
protein_0176,protein_0211,0.16232492997198877
protein_0176,protein_0212,0.2236842105263158
protein_0176,protein_0213,0.1595744680851064
protein_0176,protein_0214,0.19402985074626866
protein_0176,protein_0215,0.21794871794871795
protein_0176,protein_0216,0.17
protein_0176,protein_0217,0.16842105263157894
protein_0176,protein_0218,0.11904761904761904
protein_0176,protein_0219,0.13445378151260504
protein_0176,protein_0220,0.1724137931034483
protein_0176,protein_0221,0.17647058823529413
protein_0176,protein_0222,0.12903225806451613
protein_0176,protein_0224,0.22890377218435792
protein_0176,protein_0225,0.17073170731707318
protein_0176,protein_0226,0.15555555555555556
protein_0176,protein_0228,0.1597222222222222
protein_0176,protein_0229,0.14634146341463414
protein_0176,protein_0230,0.1956521739130435
protein_0176,protein_0231,0.1702127659574468
protein_0176,protein_0232,0.32699234262398325
protein_0176,protein_0233,0.1484375
protein_0176,protein_0234,0.16161616161616163
protein_0176,protein_0235,0.1534677568733296
protein_0176,protein_0236,0.1333041958041958
protein_0176,protein_0237,0.1333041958041958
protein_0176,protein_0238,0.11363636363636363
protein_0176,protein_0239,0.15555555555555556
protein_0176,protein_0240,0.15053763440860216
protein_0176,protein_0241,0.16853932584269662
protein_0176,protein_0242,0.2701689205196661
protein_0176,protein_0243,0.20454545454545456
protein_0176,protein_0244,0.16381668946648426
protein_0176,protein_0245,0.13711361737677527
protein_0176,protein_0247,0.1579088080443094
protein_0176,protein_0248,0.14942528735632185
protein_0176,protein_0249,0.14942528735632185
protein_0176,protein_0250,0.19355292792792794
protein_0176,protein_0251,0.19101123595505617
protein_0176,protein_0252,0.14772727272727273
protein_0176,protein_0253,0.1282051282051282
protein_0176,protein_0254,0.16883116883116883
protein_0176,protein_0256,0.16161616161616163
protein_0176,protein_0257,0.1414141414141414
protein_0176,protein_0258,0.1744186046511628
protein_0176,protein_0259,0.2774664750957854
protein_0176,protein_0260,0.2774664750957854
protein_0176,protein_0261,0.1717171717171717
protein_0176,protein_0262,0.1347517730496454
protein_0176,protein_0263,0.11764705882352941
protein_0176,protein_0264,0.1839080459770115
protein_0176,protein_0265,0.1839080459770115
protein_0176,protein_0266,0.1470905172413793
protein_0176,protein_0267,0.16091954022988506
protein_0176,protein_0269,0.13793103448275862
protein_0176,protein_0270,0.2328767123287671
protein_0176,protein_0271,0.31574709360309494
protein_0176,protein_0272,0.12792528447720602
protein_0176,protein_0273,0.1344610713511169
protein_0176,protein_0274,0.17708333333333334
protein_0176,protein_0275,0.13861386138613863
protein_0176,protein_0276,0.17045454545454544
protein_0176,protein_0277,0.2669137863315004
protein_0176,protein_0278,0.14444444444444443
protein_0176,protein_0279,0.17045454545454544
protein_0176,protein_0280,0.14634146341463414
protein_0176,protein_0281,0.1504424778761062
protein_0176,protein_0282,0.19480519480519481
protein_0176,protein_0283,0.09865470852017937
protein_0176,protein_0284,0.14130655305335768
protein_0176,protein_0285,0.1595744680851064
protein_0176,protein_0286,0.29393681726682763
protein_0176,protein_0287,0.1308411214953271
protein_0176,protein_0288,0.175
protein_0176,protein_0290,0.18691588785046728
protein_0176,protein_0291,0.1455131103074141
protein_0176,protein_0292,0.24658664000234193
protein_0176,protein_0293,0.1590909090909091
protein_0176,protein_0295,0.2687120833621768
protein_0176,protein_0296,0.13274336283185842
protein_0176,protein_0297,0.3106712468859126
protein_0176,protein_0298,0.34194024423452907
protein_0176,protein_0299,0.1639983579638752
protein_0176,protein_0300,0.18977272727272726
protein_0176,protein_0301,0.18869248035914704
protein_0176,protein_0302,0.11059907834101383
protein_0176,protein_0303,0.15584415584415584
protein_0176,protein_0304,0.20591787439613526
protein_0176,protein_0305,0.14967742354434735
protein_0176,protein_0306,0.1440677966101695
protein_0176,protein_0307,0.16101694915254236
protein_0176,protein_0308,0.1565217391304348
protein_0176,protein_0309,0.18818681318681318
protein_0176,protein_0310,0.16161616161616163
protein_0176,protein_0311,0.14736842105263157
protein_0176,protein_0312,0.1595744680851064
protein_0176,protein_0313,0.13979496738117428
protein_0176,protein_0314,0.17346938775510204
protein_0176,protein_0315,0.125
protein_0176,protein_0316,0.3172942849984592
protein_0176,protein_0317,0.16666666666666666
protein_0176,protein_0318,0.12598425196850394
protein_0176,protein_0319,0.18085106382978725
protein_0176,protein_0322,0.15294117647058825
protein_0176,protein_0323,0.16666666666666666
protein_0176,protein_0324,0.2112676056338028
protein_0176,protein_0325,0.12207851145904243
protein_0176,protein_0326,0.1566265060240964
protein_0176,protein_0327,0.14772727272727273
protein_0176,protein_0328,0.16363636363636364
protein_0176,protein_0329,0.16363636363636364
protein_0176,protein_0330,0.1839080459770115
protein_0176,protein_0331,0.2706547254473176
protein_0176,protein_0332,0.14640522875816994
protein_0176,protein_0333,0.14249492900608518
protein_0176,protein_0334,0.14444444444444443
protein_0176,protein_0335,0.18095238095238095
protein_0176,protein_0336,0.3068122893440498
protein_0176,protein_0337,0.11931818181818182
protein_0176,protein_0339,0.25865280404961905
protein_0176,protein_0340,0.19047619047619047
protein_0176,protein_0341,0.14423076923076922
protein_0176,protein_0342,0.22784810126582278
protein_0176,protein_0343,0.17757575757575758
protein_0176,protein_0344,0.15730337078651685
protein_0176,protein_0345,0.16729323308270677
protein_0176,protein_0346,0.16729323308270677
protein_0176,protein_0347,0.2726850610160497
protein_0176,protein_0348,0.11965811965811966
protein_0176,protein_0349,0.18181818181818182
protein_0176,protein_0350,0.16853932584269662
protein_0176,protein_0351,0.14942528735632185
protein_0176,protein_0353,0.12072554267023491
protein_0176,protein_0354,0.15730337078651685
protein_0176,protein_0355,0.13235574176347362
protein_0176,protein_0356,0.29824811356463443
protein_0176,protein_0357,0.1322314049586777
protein_0176,protein_0358,0.1797752808988764
protein_0176,protein_0359,0.14285714285714285
protein_0176,protein_0360,0.1717171717171717
protein_0176,protein_0361,0.11965811965811966
protein_0176,protein_0362,0.17777777777777778
protein_0176,protein_0363,0.17777777777777778
protein_0176,protein_0364,0.16091954022988506
protein_0176,protein_0365,0.14772727272727273
protein_0176,protein_0366,0.16853932584269662
protein_0176,protein_0367,0.1414141414141414
protein_0176,protein_0368,0.18292682926829268
protein_0176,protein_0370,0.15730337078651685
protein_0176,protein_0371,0.14444444444444443
protein_0176,protein_0372,0.09174311926605505
protein_0176,protein_0373,0.17
protein_0176,protein_0375,0.16091954022988506
protein_0176,protein_0376,0.15151515151515152
protein_0176,protein_0377,0.1595744680851064
protein_0176,protein_0378,0.15178571428571427
protein_0176,protein_0379,0.17520780904445968
protein_0176,protein_0380,0.17520780904445968
protein_0176,protein_0383,0.3263095531388215
protein_0176,protein_0384,0.17045454545454544
protein_0176,protein_0385,0.14
protein_0176,protein_0386,0.18095238095238095
protein_0176,protein_0387,0.14736842105263157
protein_0176,protein_0389,0.1728395061728395
protein_0176,protein_0390,0.14772727272727273
protein_0176,protein_0391,0.19318181818181818
protein_0176,protein_0392,0.1724137931034483
protein_0176,protein_0393,0.1724137931034483
protein_0176,protein_0395,0.1702127659574468
protein_0176,protein_0396,0.1623931623931624
protein_0176,protein_0397,0.1566265060240964
protein_0176,protein_0398,0.1262863196125908
protein_0176,protein_0399,0.1595744680851064
protein_0181,protein_0000,0.3103448275862069
protein_0181,protein_0001,0.12643678160919541
protein_0181,protein_0002,0.13333333333333333
protein_0181,protein_0003,0.3103448275862069
protein_0181,protein_0004,0.25287356321839083
protein_0181,protein_0006,0.5227272727272727
protein_0181,protein_0007,0.1724137931034483
protein_0181,protein_0008,0.1320754716981132
protein_0181,protein_0009,0.2840909090909091
protein_0181,protein_0010,0.8505747126436781
protein_0181,protein_0011,0.4367816091954023
protein_0181,protein_0012,0.5227272727272727
protein_0181,protein_0013,0.11650485436893204
protein_0181,protein_0014,0.1782178217821782
protein_0181,protein_0015,0.14814814814814814
protein_0181,protein_0016,0.12745098039215685
protein_0181,protein_0017,0.13768115942028986
protein_0181,protein_0018,0.2988505747126437
protein_0181,protein_0019,0.16304347826086957
protein_0181,protein_0020,0.32967032967032966
protein_0181,protein_0021,0.16483516483516483
protein_0181,protein_0023,0.12903225806451613
protein_0181,protein_0024,0.14285714285714285
protein_0181,protein_0026,0.15267175572519084
protein_0181,protein_0027,0.13978494623655913
protein_0181,protein_0028,0.13761467889908258
protein_0181,protein_0029,0.13333333333333333
protein_0181,protein_0032,0.28735632183908044
protein_0181,protein_0033,0.4431818181818182
protein_0181,protein_0034,0.5057471264367817
protein_0181,protein_0035,0.15384615384615385
protein_0181,protein_0036,0.16091954022988506
protein_0181,protein_0037,0.21839080459770116
protein_0181,protein_0038,0.21839080459770116
protein_0181,protein_0040,0.13978494623655913
protein_0181,protein_0041,0.32954545454545453
protein_0181,protein_0042,0.19540229885057472
protein_0181,protein_0043,0.25287356321839083
protein_0181,protein_0044,0.2413793103448276
protein_0181,protein_0047,0.4482758620689655
protein_0181,protein_0048,0.42528735632183906
protein_0181,protein_0049,0.4482758620689655
protein_0181,protein_0050,0.1553398058252427
protein_0181,protein_0051,0.17582417582417584
protein_0181,protein_0052,0.3
protein_0181,protein_0053,0.3793103448275862
protein_0181,protein_0054,0.13178294573643412
protein_0181,protein_0056,0.1896551724137931
protein_0181,protein_0057,0.15730337078651685
