query_protein,train_protein,similarity_score
protein_0191,protein_0086,0.1
protein_0191,protein_0088,0.39080459770114945
protein_0191,protein_0089,0.1721311475409836
protein_0191,protein_0090,0.1721311475409836
protein_0191,protein_0091,0.17647058823529413
protein_0191,protein_0092,0.17647058823529413
protein_0191,protein_0093,0.2808988764044944
protein_0191,protein_0094,0.1724137931034483
protein_0191,protein_0095,0.1794871794871795
protein_0191,protein_0096,0.17307692307692307
protein_0191,protein_0097,0.3146067415730337
protein_0191,protein_0098,0.4090909090909091
protein_0191,protein_0100,0.20689655172413793
protein_0191,protein_0101,0.2413793103448276
protein_0191,protein_0103,0.2413793103448276
protein_0191,protein_0104,0.184
protein_0191,protein_0105,0.08602150537634409
protein_0191,protein_0107,0.42528735632183906
protein_0191,protein_0108,0.23863636363636365
protein_0191,protein_0109,0.13333333333333333
protein_0191,protein_0110,0.28735632183908044
protein_0191,protein_0111,0.22988505747126436
protein_0191,protein_0112,0.1504424778761062
protein_0191,protein_0113,0.32222222222222224
protein_0191,protein_0114,0.5568181818181818
protein_0191,protein_0115,0.26436781609195403
protein_0191,protein_0116,0.1440677966101695
protein_0191,protein_0117,0.1440677966101695
protein_0191,protein_0118,0.1839080459770115
protein_0191,protein_0119,0.1388888888888889
protein_0191,protein_0120,0.38202247191011235
protein_0191,protein_0122,0.28735632183908044
protein_0191,protein_0123,0.16091954022988506
protein_0191,protein_0124,0.3888888888888889
protein_0191,protein_0125,0.15384615384615385
protein_0191,protein_0126,0.18181818181818182
protein_0191,protein_0127,0.4827586206896552
protein_0191,protein_0128,0.39325842696629215
protein_0191,protein_0129,0.21839080459770116
protein_0191,protein_0131,0.19101123595505617
protein_0191,protein_0132,0.17543859649122806
protein_0191,protein_0133,0.17543859649122806
protein_0191,protein_0134,0.3333333333333333
protein_0191,protein_0135,0.3218390804597701
protein_0191,protein_0136,0.1774193548387097
protein_0191,protein_0137,0.16
protein_0191,protein_0138,0.16
protein_0191,protein_0139,0.1590909090909091
protein_0191,protein_0140,0.3191489361702128
protein_0191,protein_0141,0.2988505747126437
protein_0191,protein_0142,0.3448275862068966
protein_0191,protein_0143,0.3409090909090909
protein_0191,protein_0144,0.30337078651685395
protein_0191,protein_0145,0.15730337078651685
protein_0191,protein_0146,0.14942528735632185
protein_0191,protein_0147,0.3977272727272727
protein_0191,protein_0148,0.3522727272727273
protein_0191,protein_0150,0.3563218390804598
protein_0191,protein_0152,0.14942528735632185
protein_0191,protein_0153,0.2
protein_0191,protein_0154,0.1724137931034483
protein_0191,protein_0155,0.14634146341463414
protein_0191,protein_0156,0.15833333333333333
protein_0191,protein_0157,0.14130434782608695
protein_0191,protein_0158,0.2
protein_0191,protein_0159,0.3522727272727273
protein_0191,protein_0161,0.13445378151260504
protein_0191,protein_0162,0.38636363636363635
protein_0191,protein_0163,0.1523809523809524
protein_0191,protein_0164,0.3218390804597701
protein_0191,protein_0165,0.14942528735632185
protein_0191,protein_0166,0.3448275862068966
protein_0191,protein_0167,0.1810344827586207
protein_0191,protein_0168,0.17543859649122806
protein_0191,protein_0170,0.3103448275862069
protein_0191,protein_0171,0.21839080459770116
protein_0191,protein_0172,0.11764705882352941
protein_0191,protein_0173,0.3218390804597701
protein_0191,protein_0175,0.2988505747126437
protein_0191,protein_0176,0.17045454545454544
protein_0191,protein_0177,0.16666666666666666
protein_0191,protein_0178,0.17391304347826086
protein_0191,protein_0179,0.17391304347826086
protein_0191,protein_0180,0.29213483146067415
protein_0191,protein_0181,0.27586206896551724
protein_0191,protein_0182,0.28735632183908044
protein_0191,protein_0183,0.16216216216216217
protein_0191,protein_0184,0.38202247191011235
protein_0191,protein_0185,0.20202020202020202
protein_0191,protein_0186,0.16216216216216217
protein_0191,protein_0190,0.3258426966292135
protein_0191,protein_0192,0.39080459770114945
protein_0191,protein_0193,0.367816091954023
protein_0191,protein_0194,0.21839080459770116
protein_0191,protein_0195,0.27586206896551724
protein_0191,protein_0196,0.27586206896551724
protein_0191,protein_0197,0.3146067415730337
protein_0191,protein_0198,0.5517241379310345
protein_0191,protein_0199,0.2222222222222222
protein_0191,protein_0200,0.25287356321839083
protein_0191,protein_0201,0.12745098039215685
protein_0191,protein_0202,0.3409090909090909
protein_0191,protein_0203,0.14173228346456693
protein_0191,protein_0204,0.1724137931034483
protein_0191,protein_0205,0.10900473933649289
protein_0191,protein_0206,0.3522727272727273
protein_0191,protein_0207,0.1349206349206349
protein_0191,protein_0208,0.12745098039215685
protein_0191,protein_0209,0.2413793103448276
protein_0191,protein_0210,0.34444444444444444
protein_0191,protein_0211,0.17777777777777778
protein_0191,protein_0212,0.16853932584269662
protein_0191,protein_0213,0.39080459770114945
protein_0191,protein_0215,0.11494252873563218
protein_0191,protein_0216,0.13131313131313133
protein_0191,protein_0217,0.17582417582417584
protein_0191,protein_0218,0.17518248175182483
protein_0191,protein_0219,0.16806722689075632
protein_0191,protein_0220,0.3563218390804598
protein_0191,protein_0221,0.17045454545454544
protein_0191,protein_0222,0.2840909090909091
protein_0191,protein_0223,0.14942528735632185
protein_0191,protein_0224,0.16091954022988506
protein_0191,protein_0225,0.16304347826086957
protein_0191,protein_0226,0.2268041237113402
protein_0191,protein_0227,0.10227272727272728
protein_0191,protein_0228,0.2127659574468085
protein_0191,protein_0229,0.1348314606741573
protein_0191,protein_0230,0.1935483870967742
protein_0191,protein_0231,0.367816091954023
protein_0191,protein_0232,0.1839080459770115
protein_0191,protein_0233,0.13846153846153847
protein_0191,protein_0234,0.19047619047619047
protein_0191,protein_0236,0.22988505747126436
protein_0191,protein_0237,0.22988505747126436
protein_0191,protein_0238,0.15151515151515152
protein_0191,protein_0239,0.3218390804597701
protein_0191,protein_0240,0.33707865168539325
protein_0191,protein_0241,0.3563218390804598
protein_0191,protein_0242,0.1724137931034483
protein_0191,protein_0244,0.1797752808988764
protein_0191,protein_0245,0.14912280701754385
protein_0191,protein_0246,0.18556701030927836
protein_0191,protein_0247,0.16304347826086957
protein_0191,protein_0248,0.3333333333333333
protein_0191,protein_0249,0.35555555555555557
protein_0191,protein_0250,0.21568627450980393
protein_0191,protein_0251,0.16666666666666666
protein_0191,protein_0253,0.1440677966101695
protein_0191,protein_0254,0.15217391304347827
protein_0191,protein_0255,0.1340782122905028
protein_0191,protein_0256,0.15789473684210525
protein_0191,protein_0258,0.32954545454545453
protein_0191,protein_0259,0.17582417582417584
protein_0191,protein_0260,0.17582417582417584
protein_0191,protein_0261,0.17142857142857143
protein_0191,protein_0262,0.13768115942028986
protein_0191,protein_0263,0.1347517730496454
protein_0191,protein_0264,0.42528735632183906
protein_0191,protein_0265,0.42528735632183906
protein_0191,protein_0266,0.18556701030927836
protein_0191,protein_0267,0.2111111111111111
protein_0191,protein_0268,0.13636363636363635
protein_0191,protein_0269,0.15
protein_0191,protein_0271,0.20689655172413793
protein_0191,protein_0272,0.25287356321839083
protein_0191,protein_0273,0.2413793103448276
protein_0191,protein_0274,0.23595505617977527
protein_0191,protein_0275,0.21904761904761905
protein_0191,protein_0277,0.17777777777777778
protein_0191,protein_0278,0.28888888888888886
protein_0191,protein_0279,0.25287356321839083
protein_0191,protein_0280,0.28735632183908044
protein_0191,protein_0281,0.1452991452991453
protein_0191,protein_0282,0.09195402298850575
protein_0191,protein_0283,0.1050228310502283
protein_0191,protein_0284,0.29545454545454547
protein_0191,protein_0285,0.2988505747126437
protein_0191,protein_0286,0.15555555555555556
protein_0191,protein_0287,0.19444444444444445
protein_0191,protein_0288,0.3448275862068966
protein_0191,protein_0289,0.14285714285714285
protein_0191,protein_0290,0.16260162601626016
protein_0191,protein_0291,0.21839080459770116
protein_0191,protein_0292,0.1724137931034483
protein_0191,protein_0294,0.21839080459770116
protein_0191,protein_0295,0.16091954022988506
protein_0191,protein_0296,0.13274336283185842
protein_0191,protein_0297,0.17525773195876287
protein_0191,protein_0298,0.13793103448275862
protein_0191,protein_0299,0.17708333333333334
protein_0191,protein_0300,0.17391304347826086
protein_0191,protein_0301,0.17391304347826086
protein_0191,protein_0302,0.12903225806451613
protein_0191,protein_0303,0.25287356321839083
protein_0191,protein_0304,0.18681318681318682
protein_0191,protein_0305,0.20224719101123595
protein_0191,protein_0306,0.14516129032258066
protein_0191,protein_0307,0.14516129032258066
protein_0191,protein_0309,0.18446601941747573
protein_0191,protein_0310,0.14814814814814814
protein_0191,protein_0311,0.3103448275862069
protein_0191,protein_0312,0.40229885057471265
protein_0191,protein_0314,0.16216216216216217
protein_0191,protein_0315,0.13385826771653545
protein_0191,protein_0316,0.16129032258064516
protein_0191,protein_0317,0.168141592920354
protein_0191,protein_0318,0.1694915254237288
protein_0191,protein_0319,0.3218390804597701
protein_0191,protein_0320,0.358695652173913
protein_0191,protein_0321,0.2608695652173913
protein_0191,protein_0322,0.27586206896551724
protein_0191,protein_0323,0.28735632183908044
protein_0191,protein_0324,0.2159090909090909
protein_0191,protein_0325,0.17796610169491525
protein_0191,protein_0326,0.21875
protein_0191,protein_0327,0.367816091954023
protein_0191,protein_0328,0.15789473684210525
protein_0191,protein_0329,0.15789473684210525
protein_0191,protein_0331,0.14942528735632185
protein_0191,protein_0332,0.2840909090909091
protein_0191,protein_0333,0.26881720430107525
protein_0191,protein_0334,0.23655913978494625
protein_0191,protein_0335,0.14285714285714285
protein_0191,protein_0336,0.14772727272727273
protein_0191,protein_0337,0.27586206896551724
protein_0191,protein_0338,0.2727272727272727
protein_0191,protein_0339,0.17777777777777778
protein_0191,protein_0340,0.15789473684210525
protein_0191,protein_0341,0.23300970873786409
protein_0191,protein_0342,0.12643678160919541
protein_0191,protein_0345,0.15178571428571427
protein_0191,protein_0346,0.15178571428571427
protein_0191,protein_0347,0.18181818181818182
protein_0191,protein_0349,0.12612612612612611
protein_0191,protein_0350,0.39080459770114945
protein_0191,protein_0351,0.3146067415730337
protein_0191,protein_0352,0.15555555555555556
protein_0191,protein_0353,0.17391304347826086
protein_0191,protein_0354,0.21839080459770116
protein_0191,protein_0355,0.26436781609195403
protein_0191,protein_0356,0.17582417582417584
protein_0191,protein_0357,0.17886178861788618
protein_0191,protein_0358,0.41379310344827586
protein_0191,protein_0360,0.47126436781609193
protein_0191,protein_0361,0.128
protein_0191,protein_0362,0.23863636363636365
protein_0191,protein_0363,0.23863636363636365
protein_0191,protein_0364,0.22727272727272727
protein_0191,protein_0365,0.23863636363636365
protein_0191,protein_0366,0.25274725274725274
protein_0191,protein_0367,0.125
protein_0191,protein_0368,0.20408163265306123
protein_0191,protein_0369,0.13333333333333333
protein_0191,protein_0370,0.40229885057471265
protein_0191,protein_0371,0.8620689655172413
protein_0191,protein_0373,0.13
protein_0191,protein_0374,0.19008264462809918
protein_0191,protein_0375,0.4827586206896552
protein_0191,protein_0376,0.1346153846153846
protein_0191,protein_0377,0.367816091954023
protein_0191,protein_0378,0.16822429906542055
protein_0191,protein_0379,0.1595744680851064
protein_0191,protein_0380,0.1595744680851064
protein_0191,protein_0381,0.1595744680851064
protein_0191,protein_0382,0.24175824175824176
protein_0191,protein_0383,0.18181818181818182
protein_0191,protein_0384,0.3218390804597701
protein_0191,protein_0385,0.16666666666666666
protein_0191,protein_0386,0.11214953271028037
protein_0191,protein_0387,0.13861386138613863
protein_0191,protein_0388,0.15555555555555556
protein_0191,protein_0389,0.11494252873563218
protein_0191,protein_0390,0.28735632183908044
protein_0191,protein_0391,0.22916666666666666
protein_0191,protein_0392,0.34444444444444444
protein_0191,protein_0393,0.34065934065934067
protein_0191,protein_0394,0.18421052631578946
protein_0191,protein_0395,0.29292929292929293
protein_0191,protein_0396,0.16379310344827586
protein_0191,protein_0398,0.14782608695652175
protein_0214,protein_0000,0.13333333333333333
protein_0214,protein_0001,0.16883116883116883
protein_0214,protein_0002,0.14942528735632185
protein_0214,protein_0003,0.14285714285714285
protein_0214,protein_0004,0.15555555555555556
protein_0214,protein_0005,0.16853932584269662
protein_0214,protein_0006,0.10526315789473684
protein_0214,protein_0007,0.21428571428571427
protein_0214,protein_0008,0.13861386138613863
protein_0214,protein_0009,0.05747126436781609
protein_0214,protein_0010,0.12371134020618557
protein_0214,protein_0011,0.10344827586206896
protein_0214,protein_0012,0.11956521739130435
protein_0214,protein_0013,0.25
protein_0214,protein_0014,0.1875
protein_0214,protein_0015,0.13131313131313133
protein_0214,protein_0016,0.13861386138613863
protein_0214,protein_0017,0.13178294573643412
protein_0214,protein_0018,0.11494252873563218
protein_0214,protein_0019,0.22857142857142856
protein_0214,protein_0022,0.1724137931034483
protein_0214,protein_0023,0.13333333333333333
protein_0214,protein_0024,0.17094017094017094
protein_0214,protein_0025,0.10204081632653061
protein_0214,protein_0026,0.13178294573643412
